character,category,base_species,keep(Y/n)
Nemona,champion,SPECIES_ROWLET,Y
Nemona,champion,SPECIES_SCREAM_TAIL,Y
Nemona,champion,SPECIES_SMOLIV,Y
Nemona,champion,SPECIES_SPRIGATITO,Y
Nemona,champion,SPECIES_TAUROS,Y
Nemona,champion,SPECIES_TINKATINK,Y
Nemona,champion,SPECIES_WATTREL,Y
Nessa,gymleader,SPECIES_ARROKUDA,Y
Nessa,gymleader,SPECIES_CHEWTLE,Y
Nessa,gymleader,SPECIES_EISCUE,Y
Nessa,gymleader,SPECIES_ETERNATUS,Y
Nessa,gymleader,SPECIES_FEEBAS,Y
Nessa,gymleader,SPECIES_GOLDEEN,Y
Nessa,gymleader,SPECIES_GOSSIFLEUR,Y
Nessa,gymleader,SPECIES_MAGIKARP,Y
Nessa,gymleader,SPECIES_MAREANIE,Y
Nessa,gymleader,SPECIES_QWILFISH,Y
Nessa,gymleader,SPECIES_WIMPOD,Y
Nessa,gymleader,SPECIES_WINGULL,Y
Nessa,gymleader,SPECIES_WOOPER,Y
Nessa,gymleader,SPECIES_ZACIAN,Y
Nessa,gymleader,SPECIES_ZAMAZENTA,Y
Norman,gymleader,SPECIES_AIPOM,Y
Norman,gymleader,SPECIES_BOUFFALANT,Y
Norman,gymleader,SPECIES_CASTFORM,Y
Norman,gymleader,SPECIES_CLEFFA,Y
Norman,gymleader,SPECIES_DEERLING,Y
Norman,gymleader,SPECIES_HAPPINY,Y
Norman,gymleader,SPECIES_KANGASKHAN,Y
Norman,gymleader,SPECIES_KECLEON,Y
Norman,gymleader,SPECIES_LILLIPUP,Y
Norman,gymleader,SPECIES_MUDKIP,Y
Norman,gymleader,SPECIES_PICHU,Y
Norman,gymleader,SPECIES_SLAKOTH,Y
Norman,gymleader,SPECIES_SPINDA,Y
Norman,gymleader,SPECIES_STARLY,Y
Norman,gymleader,SPECIES_TAUROS,Y
Norman,gymleader,SPECIES_TORCHIC,Y
Norman,gymleader,SPECIES_TORKOAL,Y
Norman,gymleader,SPECIES_TREECKO,Y
Norman,gymleader,SPECIES_WHISMUR,Y
Norman,gymleader,SPECIES_WURMPLE,Y
Norman,gymleader,SPECIES_ZANGOOSE,Y
Norman,gymleader,SPECIES_ZIGZAGOON,Y
Olivia,gymleader,SPECIES_ANORITH,Y
Olivia,gymleader,SPECIES_BONSLY,Y
Olivia,gymleader,SPECIES_BUZZWOLE,Y
Olivia,gymleader,SPECIES_CARBINK,Y
Olivia,gymleader,SPECIES_FOMANTIS,Y
Olivia,gymleader,SPECIES_GEODUDE,Y
Olivia,gymleader,SPECIES_GUZZLORD,Y
Olivia,gymleader,SPECIES_KARTANA,Y
Olivia,gymleader,SPECIES_LILEEP,Y
Olivia,gymleader,SPECIES_LITTEN,Y
Olivia,gymleader,SPECIES_NOSEPASS,Y
Olivia,gymleader,SPECIES_PHEROMOSA,Y
Olivia,gymleader,SPECIES_RELICANTH,Y
Olivia,gymleader,SPECIES_ROCKRUFF,Y
Olivia,gymleader,SPECIES_ROGGENROLA,Y
Olivia,gymleader,SPECIES_TAPU_KOKO,Y
Olivia,gymleader,SPECIES_TAPU_LELE,Y
Olivia,gymleader,SPECIES_TAUROS,Y
Olivia,gymleader,SPECIES_TURTONATOR,Y
Olympia,gymleader,SPECIES_ESPURR,Y
Olympia,gymleader,SPECIES_FROAKIE,Y
Olympia,gymleader,SPECIES_SIGILYPH,Y
Olympia,gymleader,SPECIES_SLOWPOKE,Y
Olympia,gymleader,SPECIES_XERNEAS,Y
Olympia,gymleader,SPECIES_YVELTAL,Y
Olympia,gymleader,SPECIES_ZYGARDE,Y
Opal,gymleader,SPECIES_DRACOVISH,Y
Opal,gymleader,SPECIES_ETERNATUS,Y
Opal,gymleader,SPECIES_FARFETCHD_GALARIAN,Y
Opal,gymleader,SPECIES_KOFFING,Y
Opal,gymleader,SPECIES_MAWILE,Y
Opal,gymleader,SPECIES_MILCERY,Y
Opal,gymleader,SPECIES_PICHU,Y
Opal,gymleader,SPECIES_TIMBURR,Y
Opal,gymleader,SPECIES_TOGEPI,Y
Paul,anime,SPECIES_ARON,Y
Paul,anime,SPECIES_AZURILL,Y
Paul,anime,SPECIES_BELDUM,Y
Paul,anime,SPECIES_CHIMCHAR,Y
Paul,anime,SPECIES_DIALGA,Y
Paul,anime,SPECIES_ELEKID,Y
Paul,anime,SPECIES_GEODUDE,Y
Paul,anime,SPECIES_GIBLE,Y
Paul,anime,SPECIES_GLIGAR,Y
Paul,anime,SPECIES_MAGBY,Y
Paul,anime,SPECIES_MAGIKARP,Y
Paul,anime,SPECIES_MAKUHITA,Y
Paul,anime,SPECIES_MURKROW,Y
Paul,anime,SPECIES_NIDORAN_M,Y
Paul,anime,SPECIES_NINCADA,Y
Paul,anime,SPECIES_PALKIA,Y
Paul,anime,SPECIES_PICHU,Y
Paul,anime,SPECIES_PIPLUP,Y
Paul,anime,SPECIES_REGICE,Y
Paul,anime,SPECIES_REGIROCK,Y
Paul,anime,SPECIES_REGISTEEL,Y
Paul,anime,SPECIES_RIOLU,Y
Paul,anime,SPECIES_SHELLOS,Y
Paul,anime,SPECIES_SKORUPI,Y
Paul,anime,SPECIES_SNEASEL,Y
Paul,anime,SPECIES_SNORUNT,Y
Paul,anime,SPECIES_STANTLER,Y
Paul,anime,SPECIES_STARLY,Y
Paul,anime,SPECIES_TEDDIURSA,Y
Paul,anime,SPECIES_TURTWIG,Y
Paul,anime,SPECIES_ZANGOOSE,Y
Penny,rival,SPECIES_BRUTE_BONNET,Y
Penny,rival,SPECIES_EEVEE,Y
Penny,rival,SPECIES_GIMMIGHOUL,Y
Penny,rival,SPECIES_HAWLUCHA,Y
Penny,rival,SPECIES_IRON_BUNDLE,Y
Penny,rival,SPECIES_IRON_HANDS,Y
Penny,rival,SPECIES_MASCHIFF,Y
Penny,rival,SPECIES_PECHARUNT,Y
Penny,rival,SPECIES_QUAXLY,Y
Penny,rival,SPECIES_SCREAM_TAIL,Y
Penny,rival,SPECIES_SHELLDER,Y
Penny,rival,SPECIES_SKORUPI,Y
Penny,rival,SPECIES_SKWOVET,Y
Penny,rival,SPECIES_SPRIGATITO,Y
Penny,rival,SPECIES_TINKATINK,Y
Penny,rival,SPECIES_VENIPEDE,Y
Penny,rival,SPECIES_VOLTORB,Y
Penny,rival,SPECIES_YAMASK,Y
Penny,rival,SPECIES_YAMASK_GALARIAN,Y
Phoebe,elite4,SPECIES_CELEBI,Y
Phoebe,elite4,SPECIES_DRIFLOON,Y
Phoebe,elite4,SPECIES_DUSKULL,Y
Phoebe,elite4,SPECIES_LITWICK,Y
Phoebe,elite4,SPECIES_MISDREAVUS,Y
Phoebe,elite4,SPECIES_REGICE,Y
Phoebe,elite4,SPECIES_REGIROCK,Y
Phoebe,elite4,SPECIES_REGISTEEL,Y
Phoebe,elite4,SPECIES_SABLEYE,Y
Phoebe,elite4,SPECIES_SHUPPET,Y
Phoebe,elite4,SPECIES_YAMASK,Y
Piers,gymleader,SPECIES_ETERNATUS,Y
Piers,gymleader,SPECIES_HONEDGE,Y
Piers,gymleader,SPECIES_INKAY,Y
Piers,gymleader,SPECIES_MORPEKO,Y
Piers,gymleader,SPECIES_SCRAGGY,Y
Piers,gymleader,SPECIES_STUNKY,Y
Piers,gymleader,SPECIES_TOXEL,Y
Piers,gymleader,SPECIES_TRUBBISH,Y
Piers,gymleader,SPECIES_ZACIAN,Y
Piers,gymleader,SPECIES_ZAMAZENTA,Y
Piers,gymleader,SPECIES_ZIGZAGOON_GALARIAN,Y
Plumeria,villain,SPECIES_CELESTEELA,Y
Plumeria,villain,SPECIES_COSMOG,Y
Plumeria,villain,SPECIES_DROWZEE,Y
Plumeria,villain,SPECIES_EEVEE,Y
Plumeria,villain,SPECIES_GASTLY,Y
Plumeria,villain,SPECIES_GRIMER,Y
Plumeria,villain,SPECIES_GUZZLORD,Y
Plumeria,villain,SPECIES_MAREANIE,Y
Plumeria,villain,SPECIES_NECROZMA,Y
Plumeria,villain,SPECIES_NIHILEGO,Y
Plumeria,villain,SPECIES_ORICORIO,Y
Plumeria,villain,SPECIES_PHEROMOSA,Y
Plumeria,villain,SPECIES_SALANDIT,Y
Plumeria,villain,SPECIES_TYPE_NULL,Y
Plumeria,villain,SPECIES_WIMPOD,Y
Plumeria,villain,SPECIES_XURKITREE,Y
Plumeria,villain,SPECIES_ZUBAT,Y
Poppy,elite4,SPECIES_BRONZOR,Y
Poppy,elite4,SPECIES_CUFANT,Y
Poppy,elite4,SPECIES_IRON_TREADS,Y
Poppy,elite4,SPECIES_MAGNEMITE,Y
Poppy,elite4,SPECIES_ONIX,Y
Poppy,elite4,SPECIES_QUAXLY,Y
Poppy,elite4,SPECIES_ROOKIDEE,Y
Poppy,elite4,SPECIES_SHIELDON,Y
Poppy,elite4,SPECIES_TADBULB,Y
Poppy,elite4,SPECIES_TINKATINK,Y
Pryce,gymleader,SPECIES_ARTICUNO,Y
Pryce,gymleader,SPECIES_CELEBI,Y
Pryce,gymleader,SPECIES_CLEFFA,Y
Pryce,gymleader,SPECIES_CYNDAQUIL,Y
Pryce,gymleader,SPECIES_DELIBIRD,Y
Pryce,gymleader,SPECIES_GIRAFARIG,Y
Pryce,gymleader,SPECIES_GIRATINA,Y
Pryce,gymleader,SPECIES_LAPRAS,Y
Pryce,gymleader,SPECIES_LUGIA,Y
Pryce,gymleader,SPECIES_MAGBY,Y
Pryce,gymleader,SPECIES_ODDISH,Y
Pryce,gymleader,SPECIES_PALKIA,Y
Pryce,gymleader,SPECIES_PHANPY,Y
Pryce,gymleader,SPECIES_PICHU,Y
Pryce,gymleader,SPECIES_SEEL,Y
Pryce,gymleader,SPECIES_SHELLDER,Y
Pryce,gymleader,SPECIES_SMOOCHUM,Y
Pryce,gymleader,SPECIES_SNEASEL,Y
Pryce,gymleader,SPECIES_SNORUNT,Y
Pryce,gymleader,SPECIES_SNOVER,Y
Pryce,gymleader,SPECIES_SPHEAL,Y
Pryce,gymleader,SPECIES_SUICUNE,Y
Pryce,gymleader,SPECIES_SWINUB,Y
Pryce,gymleader,SPECIES_TEDDIURSA,Y
Pryce,gymleader,SPECIES_TENTACOOL,Y
Pryce,gymleader,SPECIES_TOTODILE,Y
Pryce,gymleader,SPECIES_TYROGUE,Y
Pryce,gymleader,SPECIES_WOOPER,Y
Raihan,gymleader,SPECIES_CHARMANDER,Y
Raihan,gymleader,SPECIES_DREEPY,Y
Raihan,gymleader,SPECIES_DURALUDON,Y
Raihan,gymleader,SPECIES_ETERNATUS,Y
Raihan,gymleader,SPECIES_GOOMY,Y
Raihan,gymleader,SPECIES_HONEDGE,Y
Raihan,gymleader,SPECIES_JANGMO_O,Y
Raihan,gymleader,SPECIES_MILCERY,Y
Raihan,gymleader,SPECIES_ORANGURU,Y
Raihan,gymleader,SPECIES_ROGGENROLA,Y
Raihan,gymleader,SPECIES_SILICOBRA,Y
Raihan,gymleader,SPECIES_TORKOAL,Y
Raihan,gymleader,SPECIES_TRAPINCH,Y
Raihan,gymleader,SPECIES_TURTONATOR,Y
Raihan,gymleader,SPECIES_ZACIAN,Y
Raihan,gymleader,SPECIES_ZAMAZENTA,Y
Ramos,gymleader,SPECIES_BELLSPROUT,Y
Ramos,gymleader,SPECIES_EXEGGCUTE,Y
Ramos,gymleader,SPECIES_FENNEKIN,Y
Ramos,gymleader,SPECIES_FLETCHLING,Y
Ramos,gymleader,SPECIES_FROAKIE,Y
Ramos,gymleader,SPECIES_HOPPIP,Y
Ramos,gymleader,SPECIES_MIMEJR,Y
Ramos,gymleader,SPECIES_ODDISH,Y
Ramos,gymleader,SPECIES_PAWNIARD,Y
Ramos,gymleader,SPECIES_SHINX,Y
Ramos,gymleader,SPECIES_SKIDDO,Y
Ramos,gymleader,SPECIES_SUNKERN,Y
Ramos,gymleader,SPECIES_VANILLITE,Y
Ramos,gymleader,SPECIES_XERNEAS,Y
Ramos,gymleader,SPECIES_YVELTAL,Y
Red,protagonist,SPECIES_ARTICUNO,Y
Red,protagonist,SPECIES_BULBASAUR,Y
Red,protagonist,SPECIES_CATERPIE,Y
Red,protagonist,SPECIES_CHARMANDER,Y
Red,protagonist,SPECIES_CHIKORITA,Y
Red,protagonist,SPECIES_CYNDAQUIL,Y
Red,protagonist,SPECIES_DEOXYS,Y
Red,protagonist,SPECIES_DRATINI,Y
Red,protagonist,SPECIES_EEVEE,Y
Red,protagonist,SPECIES_ENTEI,Y
Red,protagonist,SPECIES_GROWLITHE,Y
Red,protagonist,SPECIES_LAPRAS,Y
Red,protagonist,SPECIES_LARVESTA,Y
Red,protagonist,SPECIES_MACHOP,Y
Red,protagonist,SPECIES_MUNCHLAX,Y
Red,protagonist,SPECIES_NOIBAT,Y
Red,protagonist,SPECIES_NOSEPASS,Y
Red,protagonist,SPECIES_PICHU,Y
Red,protagonist,SPECIES_RAIKOU,Y
Red,protagonist,SPECIES_REGIGIGAS,Y
Red,protagonist,SPECIES_SCYTHER,Y
Red,protagonist,SPECIES_SLAKOTH,Y
Red,protagonist,SPECIES_SQUIRTLE,Y
Red,protagonist,SPECIES_SUICUNE,Y
Red,protagonist,SPECIES_TAUROS,Y
Red,protagonist,SPECIES_TOTODILE,Y
Red,protagonist,SPECIES_WAILMER,Y
Red,protagonist,SPECIES_WOOPER,Y
Rika,elite4,SPECIES_BARBOACH,Y
Rika,elite4,SPECIES_CLODSIRE,Y
Rika,elite4,SPECIES_DIGLETT,Y
Rika,elite4,SPECIES_GREAT_TUSK,Y
Rika,elite4,SPECIES_NACLI,Y
Rika,elite4,SPECIES_NUMEL,Y
Rika,elite4,SPECIES_NYMBLE,Y
Rika,elite4,SPECIES_PHANPY,Y
Rika,elite4,SPECIES_SPRIGATITO,Y
Rika,elite4,SPECIES_TURTWIG,Y
Rika,elite4,SPECIES_WOOPER,Y
Ritchie,anime,SPECIES_BAGON,Y
Ritchie,anime,SPECIES_CATERPIE,Y
Ritchie,anime,SPECIES_CELEBI,Y
Ritchie,anime,SPECIES_CHARMANDER,Y
Ritchie,anime,SPECIES_CYNDAQUIL,Y
Ritchie,anime,SPECIES_EEVEE,Y
Ritchie,anime,SPECIES_ELEKID,Y
Ritchie,anime,SPECIES_LARVITAR,Y
Ritchie,anime,SPECIES_MOLTRES,Y
Ritchie,anime,SPECIES_PICHU,Y
Ritchie,anime,SPECIES_POLIWAG,Y
Ritchie,anime,SPECIES_PONYTA,Y
Ritchie,anime,SPECIES_POOCHYENA,Y
Ritchie,anime,SPECIES_SCYTHER,Y
Ritchie,anime,SPECIES_SPEAROW,Y
Ritchie,anime,SPECIES_SQUIRTLE,Y
Ritchie,anime,SPECIES_TAILLOW,Y
Ritchie,anime,SPECIES_TENTACOOL,Y
Roark,gymleader,SPECIES_AERODACTYL,Y
Roark,gymleader,SPECIES_ANORITH,Y
Roark,gymleader,SPECIES_ARCHEN,Y
Roark,gymleader,SPECIES_AZURILL,Y
Roark,gymleader,SPECIES_BONSLY,Y
Roark,gymleader,SPECIES_BUDEW,Y
Roark,gymleader,SPECIES_BUNEARY,Y
Roark,gymleader,SPECIES_CHIMCHAR,Y
Roark,gymleader,SPECIES_CRANIDOS,Y
Roark,gymleader,SPECIES_DWEBBLE,Y
Roark,gymleader,SPECIES_ELEKID,Y
Roark,gymleader,SPECIES_GEODUDE,Y
Roark,gymleader,SPECIES_LARVITAR,Y
Roark,gymleader,SPECIES_NOSEPASS,Y
Roark,gymleader,SPECIES_ONIX,Y
Roark,gymleader,SPECIES_PIPLUP,Y
Roark,gymleader,SPECIES_PONYTA,Y
Roark,gymleader,SPECIES_RELICANTH,Y
Roark,gymleader,SPECIES_SHIELDON,Y
Roark,gymleader,SPECIES_SUNKERN,Y
Roark,gymleader,SPECIES_WURMPLE,Y
Rosa,protagonist,SPECIES_DEERLING,Y
Rosa,protagonist,SPECIES_DELIBIRD,Y
Rosa,protagonist,SPECIES_LILLIPUP,Y
Rosa,protagonist,SPECIES_MELOETTA,Y
Rosa,protagonist,SPECIES_OSHAWOTT,Y
Rosa,protagonist,SPECIES_PANPOUR,Y
Rosa,protagonist,SPECIES_PANSAGE,Y
Rosa,protagonist,SPECIES_PANSEAR,Y
Rosa,protagonist,SPECIES_SHAYMIN,Y
Rosa,protagonist,SPECIES_SNIVY,Y
Rosa,protagonist,SPECIES_TEPIG,Y
Rose,villain,SPECIES_CHARMANDER,Y
Rose,villain,SPECIES_CUFANT,Y
Rose,villain,SPECIES_ETERNATUS,Y
Rose,villain,SPECIES_FEEBAS,Y
Rose,villain,SPECIES_FERROSEED,Y
Rose,villain,SPECIES_HATENNA,Y
Rose,villain,SPECIES_KARRABLAST,Y
Rose,villain,SPECIES_KLINK,Y
Rose,villain,SPECIES_MEOWTH_GALARIAN,Y
Rose,villain,SPECIES_RIOLU,Y
Rose,villain,SPECIES_ROLYCOLY,Y
Rose,villain,SPECIES_ZACIAN,Y
Rose,villain,SPECIES_ZAMAZENTA,Y
Roxanne,gymleader,SPECIES_AERODACTYL,Y
Roxanne,gymleader,SPECIES_ANORITH,Y
Roxanne,gymleader,SPECIES_ARON,Y
Roxanne,gymleader,SPECIES_GEODUDE,Y
Roxanne,gymleader,SPECIES_GROUDON,Y
Roxanne,gymleader,SPECIES_KABUTO,Y
Roxanne,gymleader,SPECIES_LILEEP,Y
Roxanne,gymleader,SPECIES_MUDKIP,Y
Roxanne,gymleader,SPECIES_NOSEPASS,Y
Roxanne,gymleader,SPECIES_OMANYTE,Y
Roxanne,gymleader,SPECIES_ONIX,Y
Roxanne,gymleader,SPECIES_POLIWAG,Y
Roxanne,gymleader,SPECIES_RELICANTH,Y
Roxanne,gymleader,SPECIES_TIRTOUGA,Y
Roxanne,gymleader,SPECIES_VULPIX,Y
Roxanne,gymleader,SPECIES_YAMASK_GALARIAN,Y
Roxie,gymleader,SPECIES_CROAGUNK,Y
Roxie,gymleader,SPECIES_FOONGUS,Y
Roxie,gymleader,SPECIES_GRIMER,Y
Roxie,gymleader,SPECIES_KARRABLAST,Y
Roxie,gymleader,SPECIES_KOFFING,Y
Roxie,gymleader,SPECIES_OSHAWOTT,Y
Roxie,gymleader,SPECIES_SEVIPER,Y
Roxie,gymleader,SPECIES_SKORUPI,Y
Roxie,gymleader,SPECIES_TOXEL,Y
Roxie,gymleader,SPECIES_TRUBBISH,Y
Roxie,gymleader,SPECIES_VENIPEDE,Y
Roxie,gymleader,SPECIES_ZUBAT,Y
Ryme,gymleader,SPECIES_FUECOCO,Y
Ryme,gymleader,SPECIES_GOLETT,Y
Ryme,gymleader,SPECIES_GREAVARD,Y
Ryme,gymleader,SPECIES_MANKEY,Y
Ryme,gymleader,SPECIES_MIMIKYU,Y
Ryme,gymleader,SPECIES_SHUPPET,Y
Ryme,gymleader,SPECIES_SPIRITOMB,Y
Ryme,gymleader,SPECIES_TOXEL,Y
Ryme,gymleader,SPECIES_WATTREL,Y
Sabrina,gymleader,SPECIES_ABRA,Y
Sabrina,gymleader,SPECIES_ARTICUNO,Y
Sabrina,gymleader,SPECIES_BELDUM,Y
Sabrina,gymleader,SPECIES_CHARMANDER,Y
Sabrina,gymleader,SPECIES_CHINGLING,Y
Sabrina,gymleader,SPECIES_CLEFFA,Y
Sabrina,gymleader,SPECIES_CYNDAQUIL,Y
Sabrina,gymleader,SPECIES_DROWZEE,Y
Sabrina,gymleader,SPECIES_EEVEE,Y
Sabrina,gymleader,SPECIES_EXEGGCUTE,Y
Sabrina,gymleader,SPECIES_GASTLY,Y
Sabrina,gymleader,SPECIES_HERACROSS,Y
Sabrina,gymleader,SPECIES_IGGLYBUFF,Y
Sabrina,gymleader,SPECIES_LAPRAS,Y
Sabrina,gymleader,SPECIES_MEWTWO,Y
Sabrina,gymleader,SPECIES_MIMEJR,Y
Sabrina,gymleader,SPECIES_MOLTRES,Y
Sabrina,gymleader,SPECIES_MUNCHLAX,Y
Sabrina,gymleader,SPECIES_ODDISH,Y
Sabrina,gymleader,SPECIES_PSYDUCK,Y
Sabrina,gymleader,SPECIES_RALTS,Y
Sabrina,gymleader,SPECIES_SANDSHREW,Y
Sabrina,gymleader,SPECIES_SCYTHER,Y
Sabrina,gymleader,SPECIES_SENTRET,Y
Sabrina,gymleader,SPECIES_SHELLDER,Y
Sabrina,gymleader,SPECIES_SIGILYPH,Y
Sabrina,gymleader,SPECIES_SLOWPOKE,Y
Sabrina,gymleader,SPECIES_SMOOCHUM,Y
Sabrina,gymleader,SPECIES_TYROGUE,Y
Sabrina,gymleader,SPECIES_VENONAT,Y
Sabrina,gymleader,SPECIES_WOOBAT,Y
Sabrina,gymleader,SPECIES_WYNAUT,Y
Sabrina,gymleader,SPECIES_ZAPDOS,Y
Saturn,villain,SPECIES_ABRA,Y
Saturn,villain,SPECIES_AZELF,Y
Saturn,villain,SPECIES_BRONZOR,Y
Saturn,villain,SPECIES_CROAGUNK,Y
Saturn,villain,SPECIES_DIALGA,Y
Saturn,villain,SPECIES_GEODUDE,Y
Saturn,villain,SPECIES_GIBLE,Y
Saturn,villain,SPECIES_GIRATINA,Y
Saturn,villain,SPECIES_HEATRAN,Y
Saturn,villain,SPECIES_MAGBY,Y
Saturn,villain,SPECIES_MAGIKARP,Y
Saturn,villain,SPECIES_MINUN,Y
Saturn,villain,SPECIES_MISDREAVUS,Y
Saturn,villain,SPECIES_ONIX,Y
Saturn,villain,SPECIES_PALKIA,Y
Saturn,villain,SPECIES_PIPLUP,Y
Saturn,villain,SPECIES_RALTS,Y
Saturn,villain,SPECIES_REMORAID,Y
Saturn,villain,SPECIES_RHYHORN,Y
Saturn,villain,SPECIES_RIOLU,Y
Saturn,villain,SPECIES_SHIELDON,Y
Saturn,villain,SPECIES_SHINX,Y
Saturn,villain,SPECIES_UNOWN,Y
Saturn,villain,SPECIES_ZUBAT,Y
Sawyer,anime,SPECIES_BAGON,Y
Sawyer,anime,SPECIES_CLAUNCHER,Y
Sawyer,anime,SPECIES_FLETCHLING,Y
Sawyer,anime,SPECIES_FROAKIE,Y
Sawyer,anime,SPECIES_GOOMY,Y
Sawyer,anime,SPECIES_HAWLUCHA,Y
Sawyer,anime,SPECIES_HONEDGE,Y
Sawyer,anime,SPECIES_LOTAD,Y
Sawyer,anime,SPECIES_MEDITITE,Y
Sawyer,anime,SPECIES_NOIBAT,Y
Sawyer,anime,SPECIES_PICHU,Y
Sawyer,anime,SPECIES_SHINX,Y
Sawyer,anime,SPECIES_SLAKOTH,Y
Sawyer,anime,SPECIES_SPRITZEE,Y
Sawyer,anime,SPECIES_SQUIRTLE,Y
Sawyer,anime,SPECIES_SWIRLIX,Y
Sawyer,anime,SPECIES_TREECKO,Y
Selene,protagonist,SPECIES_BLACEPHALON,Y
Selene,protagonist,SPECIES_COSMOG,Y
Selene,protagonist,SPECIES_EEVEE,Y
Selene,protagonist,SPECIES_EXEGGCUTE,Y
Selene,protagonist,SPECIES_LITTEN,Y
Selene,protagonist,SPECIES_NECROZMA,Y
Selene,protagonist,SPECIES_NIHILEGO,Y
Selene,protagonist,SPECIES_PINSIR,Y
Selene,protagonist,SPECIES_POPPLIO,Y
Selene,protagonist,SPECIES_ROTOM,Y
Selene,protagonist,SPECIES_ROWLET,Y
Selene,protagonist,SPECIES_SCYTHER,Y
Selene,protagonist,SPECIES_SPEAROW,Y
Selene,protagonist,SPECIES_STAKATAKA,Y
Selene,protagonist,SPECIES_TAPU_KOKO,Y
Selene,protagonist,SPECIES_TYPE_NULL,Y
Selene,protagonist,SPECIES_YUNGOOS,Y
Serena,protagonist,SPECIES_ABSOL,Y
Serena,protagonist,SPECIES_BUNNELBY,Y
Serena,protagonist,SPECIES_CHESPIN,Y
Serena,protagonist,SPECIES_CLEFFA,Y
Serena,protagonist,SPECIES_COTTONEE,Y
Serena,protagonist,SPECIES_EEVEE,Y
Serena,protagonist,SPECIES_ESPURR,Y
Serena,protagonist,SPECIES_FENNEKIN,Y
Serena,protagonist,SPECIES_FLETCHLING,Y
Serena,protagonist,SPECIES_FROAKIE,Y
Serena,protagonist,SPECIES_RHYHORN,Y
Serena,protagonist,SPECIES_SWABLU,Y
Serena,protagonist,SPECIES_XERNEAS,Y
Serena,protagonist,SPECIES_YVELTAL,Y
Serena,protagonist,SPECIES_ZYGARDE,Y
Serena (anime),anime,SPECIES_BULBASAUR,Y
Serena (anime),anime,SPECIES_BUNNELBY,Y
Serena (anime),anime,SPECIES_CHESPIN,Y
Serena (anime),anime,SPECIES_COMBEE,Y
Serena (anime),anime,SPECIES_EEVEE,Y
Serena (anime),anime,SPECIES_FENNEKIN,Y
Serena (anime),anime,SPECIES_FLETCHLING,Y
Serena (anime),anime,SPECIES_GASTLY,Y
Serena (anime),anime,SPECIES_GIBLE,Y
Serena (anime),anime,SPECIES_MAGNEMITE,Y
Serena (anime),anime,SPECIES_PANCHAM,Y
Serena (anime),anime,SPECIES_PICHU,Y
Serena (anime),anime,SPECIES_RHYHORN,Y
Serena (anime),anime,SPECIES_SHINX,Y
Serena (anime),anime,SPECIES_SKIDDO,Y
Serena (anime),anime,SPECIES_SNEASEL,Y
Serena (anime),anime,SPECIES_SWINUB,Y
Serena (anime),anime,SPECIES_VENIPEDE,Y
Shauna,rival,SPECIES_CHESPIN,Y
Shauna,rival,SPECIES_EEVEE,Y
Shauna,rival,SPECIES_FENNEKIN,Y
Shauna,rival,SPECIES_FROAKIE,Y
Shauna,rival,SPECIES_FURFROU,Y
Shauna,rival,SPECIES_GOOMY,Y
Shauna,rival,SPECIES_KLEFKI,Y
Shauna,rival,SPECIES_SKITTY,Y
Shauntal,elite4,SPECIES_DRIFLOON,Y
Shauntal,elite4,SPECIES_FRILLISH,Y
Shauntal,elite4,SPECIES_GASTLY,Y
Shauntal,elite4,SPECIES_GOLETT,Y
Shauntal,elite4,SPECIES_LITWICK,Y
Shauntal,elite4,SPECIES_MISDREAVUS,Y
Shauntal,elite4,SPECIES_SHUPPET,Y
Shauntal,elite4,SPECIES_SNORUNT,Y
Shauntal,elite4,SPECIES_YAMASK,Y
Sidney,elite4,SPECIES_ABSOL,Y
Sidney,elite4,SPECIES_CACNEA,Y
Sidney,elite4,SPECIES_CARVANHA,Y
Sidney,elite4,SPECIES_CELEBI,Y
Sidney,elite4,SPECIES_CORPHISH,Y
Sidney,elite4,SPECIES_POOCHYENA,Y
Sidney,elite4,SPECIES_REGICE,Y
Sidney,elite4,SPECIES_REGIROCK,Y
Sidney,elite4,SPECIES_REGISTEEL,Y
Sidney,elite4,SPECIES_SCRAGGY,Y
Sidney,elite4,SPECIES_SEEDOT,Y
Sidney,elite4,SPECIES_VULLABY,Y
Sidney,elite4,SPECIES_ZANGOOSE,Y
Sidney,elite4,SPECIES_ZORUA,Y
Siebold,elite4,SPECIES_BINACLE,Y
Siebold,elite4,SPECIES_CHARMANDER,Y
Siebold,elite4,SPECIES_CLAUNCHER,Y
Siebold,elite4,SPECIES_MAGIKARP,Y
Siebold,elite4,SPECIES_REMORAID,Y
Siebold,elite4,SPECIES_SQUIRTLE,Y
Siebold,elite4,SPECIES_STARYU,Y
Silver,rival,SPECIES_ABRA,Y
Silver,rival,SPECIES_CHIKORITA,Y
Silver,rival,SPECIES_CYNDAQUIL,Y
Silver,rival,SPECIES_GASTLY,Y
Silver,rival,SPECIES_HO_OH,Y
Silver,rival,SPECIES_LARVITAR,Y
Silver,rival,SPECIES_LUGIA,Y
Silver,rival,SPECIES_MAGNEMITE,Y
Silver,rival,SPECIES_MEWTWO,Y
Silver,rival,SPECIES_NIDORAN_M,Y
Silver,rival,SPECIES_SNEASEL,Y
Silver,rival,SPECIES_SUICUNE,Y
Silver,rival,SPECIES_TOTODILE,Y
Silver,rival,SPECIES_ZUBAT,Y
Skyla,gymleader,SPECIES_ARCHEN,Y
